STO sub Energy,STO sub Absorption,Stoichiometric STO Energy,Stoichiometric STO Absorption,Off stoichiometric STO Energy,Off stoichiometric STO Absorption
0.820648577,26.1418,0.820648577,26.3698,0.820648577,49.505
0.820920225,26.1432,0.820920225,26.3705,0.820920225,49.4846
0.821192053,26.1445,0.821192053,26.3727,0.821192053,49.4653
0.821464061,26.1448,0.821464061,26.3727,0.821464061,49.4448
0.821736249,26.1451,0.821736249,26.3748,0.821736249,49.4261
0.822008618,26.1474,0.822008618,26.3766,0.822008618,49.4064
0.822281167,26.146,0.822281167,26.3754,0.822281167,49.3862
0.822553897,26.147,0.822553897,26.3772,0.822553897,49.3679
0.822826808,26.1477,0.822826808,26.3762,0.822826808,49.3485
0.8230999,26.1493,0.8230999,26.378,0.8230999,49.3296
0.823373174,26.1524,0.823373174,26.3789,0.823373174,49.3127
0.823646629,26.1523,0.823646629,26.3798,0.823646629,49.2941
0.823920266,26.1556,0.823920266,26.379,0.823920266,49.2747
0.824194084,26.1574,0.824194084,26.3801,0.824194084,49.2558
0.824468085,26.1584,0.824468085,26.3818,0.824468085,49.2376
0.824742268,26.1573,0.824742268,26.3811,0.824742268,49.2184
0.825016633,26.1595,0.825016633,26.3801,0.825016633,49.1975
0.825291181,26.1633,0.825291181,26.3812,0.825291181,49.1798
0.825565912,26.1619,0.825565912,26.3801,0.825565912,49.1595
0.825840826,26.1593,0.825840826,26.3787,0.825840826,49.1392
0.826115923,26.1604,0.826115923,26.3804,0.826115923,49.1207
0.826391203,26.162,0.826391203,26.3813,0.826391203,49.1013
0.826666667,26.1631,0.826666667,26.3834,0.826666667,49.085
0.826942314,26.1633,0.826942314,26.3856,0.826942314,49.0662
0.827218145,26.1617,0.827218145,26.3861,0.827218145,49.0464
0.827494161,26.1664,0.827494161,26.3891,0.827494161,49.0288
0.82777036,26.1651,0.82777036,26.389,0.82777036,49.0097
0.828046745,26.1652,0.828046745,26.3881,0.828046745,48.9898
0.828323313,26.1684,0.828323313,26.3895,0.828323313,48.9712
0.828600067,26.1702,0.828600067,26.3902,0.828600067,48.9519
0.828877005,26.1707,0.828877005,26.39,0.828877005,48.9333
0.829154129,26.1694,0.829154129,26.389,0.829154129,48.9128
0.829431438,26.1705,0.829431438,26.3921,0.829431438,48.895
0.829708933,26.169,0.829708933,26.3912,0.829708933,48.8743
0.829986613,26.1701,0.829986613,26.3906,0.829986613,48.855
0.830264479,26.1686,0.830264479,26.3892,0.830264479,48.8341
0.830542532,26.1716,0.830542532,26.395,0.830542532,48.8165
0.830820771,26.1731,0.830820771,26.3954,0.830820771,48.7987
0.831099196,26.1737,0.831099196,26.3963,0.831099196,48.7785
0.831377808,26.1724,0.831377808,26.3955,0.831377808,48.7583
0.831656606,26.1728,0.831656606,26.3952,0.831656606,48.7397
0.831935592,26.1737,0.831935592,26.3987,0.831935592,48.7241
0.832214765,26.1727,0.832214765,26.3975,0.832214765,48.7041
0.832494126,26.1734,0.832494126,26.3968,0.832494126,48.6843
0.832773674,26.1786,0.832773674,26.4006,0.832773674,48.6663
0.833053409,26.1822,0.833053409,26.4017,0.833053409,48.6474
0.833333333,26.1825,0.833333333,26.402,0.833333333,48.6293
0.833613445,26.1866,0.833613445,26.4024,0.833613445,48.6086
0.833893746,26.1878,0.833893746,26.4003,0.833893746,48.59
0.834174235,26.191,0.834174235,26.4009,0.834174235,48.5731
0.834454913,26.1883,0.834454913,26.401,0.834454913,48.5543
0.834735779,26.1893,0.834735779,26.4017,0.834735779,48.5331
0.835016835,26.1916,0.835016835,26.4028,0.835016835,48.5147
0.83529808,26.1933,0.83529808,26.4044,0.83529808,48.4967
0.835579515,26.1924,0.835579515,26.4086,0.835579515,48.4779
0.835861139,26.193,0.835861139,26.4095,0.835861139,48.4577
0.836142953,26.1939,0.836142953,26.4115,0.836142953,48.4376
0.836424958,26.1941,0.836424958,26.411,0.836424958,48.4197
0.836707152,26.1961,0.836707152,26.4125,0.836707152,48.4008
0.836989538,26.1948,0.836989538,26.4141,0.836989538,48.3813
0.837272113,26.1956,0.837272113,26.4163,0.837272113,48.3613
0.83755488,26.193,0.83755488,26.4133,0.83755488,48.341
0.837837838,26.1979,0.837837838,26.4163,0.837837838,48.326
0.838120987,26.196,0.838120987,26.415,0.838120987,48.3069
0.838404327,26.1977,0.838404327,26.4141,0.838404327,48.288
0.838687859,26.1955,0.838687859,26.4149,0.838687859,48.2716
0.838971583,26.1958,0.838971583,26.4132,0.838971583,48.2509
0.839255499,26.197,0.839255499,26.4119,0.839255499,48.2346
0.839539607,26.1975,0.839539607,26.4155,0.839539607,48.2156
0.839823908,26.197,0.839823908,26.4163,0.839823908,48.197
0.840108401,26.199,0.840108401,26.4189,0.840108401,48.1776
0.840393087,26.1998,0.840393087,26.4198,0.840393087,48.1614
0.840677966,26.2029,0.840677966,26.4214,0.840677966,48.1444
0.840963038,26.2017,0.840963038,26.4237,0.840963038,48.126
0.841248304,26.2035,0.841248304,26.4236,0.841248304,48.1066
0.841533763,26.2055,0.841533763,26.4222,0.841533763,48.0898
0.841819416,26.2078,0.841819416,26.4231,0.841819416,48.0704
0.842105263,26.2065,0.842105263,26.4227,0.842105263,48.051
0.842391304,26.2054,0.842391304,26.4244,0.842391304,48.032
0.84267754,26.207,0.84267754,26.4227,0.84267754,48.0126
0.84296397,26.2089,0.84296397,26.42,0.84296397,47.9939
0.843250595,26.2082,0.843250595,26.4212,0.843250595,47.9755
0.843537415,26.2094,0.843537415,26.4231,0.843537415,47.9581
0.84382443,26.2124,0.84382443,26.4237,0.84382443,47.9381
0.844111641,26.214,0.844111641,26.4233,0.844111641,47.9206
0.844399047,26.2144,0.844399047,26.4218,0.844399047,47.9018
0.844686649,26.212,0.844686649,26.4229,0.844686649,47.8837
0.844974446,26.2137,0.844974446,26.4223,0.844974446,47.8641
0.84526244,26.2135,0.84526244,26.4246,0.84526244,47.8461
0.845550631,26.2111,0.845550631,26.4223,0.845550631,47.8258
0.845839018,26.2099,0.845839018,26.4247,0.845839018,47.8085
0.846127602,26.2093,0.846127602,26.4274,0.846127602,47.7908
0.846416382,26.2095,0.846416382,26.4267,0.846416382,47.7709
0.84670536,26.2075,0.84670536,26.4283,0.84670536,47.7542
0.846994536,26.2085,0.846994536,26.4286,0.846994536,47.7396
0.847283908,26.2089,0.847283908,26.4304,0.847283908,47.7244
0.847573479,26.2129,0.847573479,26.4317,0.847573479,47.7111
0.847863248,26.2131,0.847863248,26.4316,0.847863248,47.6963
0.848153215,26.2141,0.848153215,26.4302,0.848153215,47.6828
0.84844338,26.2169,0.84844338,26.4331,0.84844338,47.6701
0.848733744,26.2211,0.848733744,26.4319,0.848733744,47.6538
0.849024307,26.2209,0.849024307,26.4326,0.849024307,47.6378
0.849315068,26.2258,0.849315068,26.435,0.849315068,47.6228
0.849606029,26.2272,0.849606029,26.4341,0.849606029,47.6054
0.84989719,26.2273,0.84989719,26.4338,0.84989719,47.586
0.85018855,26.2274,0.85018855,26.4324,0.85018855,47.5663
0.85048011,26.2287,0.85048011,26.4346,0.85048011,47.5481
0.85077187,26.2271,0.85077187,26.4325,0.85077187,47.528
0.85106383,26.2263,0.85106383,26.4337,0.85106383,47.5089
0.85135599,26.2284,0.85135599,26.4357,0.85135599,47.4901
0.851648352,26.2278,0.851648352,26.433,0.851648352,47.4704
0.851940914,26.2289,0.851940914,26.4373,0.851940914,47.451
0.852233677,26.2307,0.852233677,26.4401,0.852233677,47.434
0.852526641,26.2329,0.852526641,26.4418,0.852526641,47.4144
0.852819807,26.2353,0.852819807,26.4413,0.852819807,47.3962
0.853113175,26.2327,0.853113175,26.44,0.853113175,47.3758
0.853406745,26.2341,0.853406745,26.4422,0.853406745,47.3576
0.853700516,26.2363,0.853700516,26.4438,0.853700516,47.3403
0.85399449,26.2349,0.85399449,26.4423,0.85399449,47.3217
0.854288667,26.235,0.854288667,26.4429,0.854288667,47.303
0.854583046,26.2337,0.854583046,26.4442,0.854583046,47.281
0.854877628,26.2333,0.854877628,26.4478,0.854877628,47.2627
0.855172414,26.2332,0.855172414,26.4483,0.855172414,47.2449
0.855467403,26.2304,0.855467403,26.4477,0.855467403,47.226
0.855762595,26.2312,0.855762595,26.4504,0.855762595,47.2071
0.856057991,26.2338,0.856057991,26.4547,0.856057991,47.189
0.856353591,26.2352,0.856353591,26.455,0.856353591,47.1727
0.856649396,26.2371,0.856649396,26.4575,0.856649396,47.1561
0.856945404,26.2383,0.856945404,26.4586,0.856945404,47.1374
0.857241618,26.2406,0.857241618,26.4598,0.857241618,47.1188
0.857538036,26.2433,0.857538036,26.4597,0.857538036,47.1025
0.857834659,26.2435,0.857834659,26.4608,0.857834659,47.0834
0.858131488,26.2443,0.858131488,26.4611,0.858131488,47.0644
0.858428522,26.2475,0.858428522,26.4639,0.858428522,47.0469
0.858725762,26.2474,0.858725762,26.4607,0.858725762,47.0281
0.859023207,26.2463,0.859023207,26.462,0.859023207,47.0106
0.859320859,26.2484,0.859320859,26.4629,0.859320859,46.9921
0.859618718,26.2481,0.859618718,26.4611,0.859618718,46.9724
0.859916782,26.2498,0.859916782,26.462,0.859916782,46.954
0.860215054,26.2503,0.860215054,26.4634,0.860215054,46.9342
0.860513532,26.2498,0.860513532,26.4643,0.860513532,46.9162
0.860812218,26.2527,0.860812218,26.4632,0.860812218,46.898
0.861111111,26.2525,0.861111111,26.4624,0.861111111,46.8803
0.861410212,26.2544,0.861410212,26.4619,0.861410212,46.8622
0.861709521,26.254,0.861709521,26.4599,0.861709521,46.846
0.862009037,26.2588,0.862009037,26.4608,0.862009037,46.8298
0.862308762,26.2566,0.862308762,26.4607,0.862308762,46.8115
0.862608696,26.2583,0.862608696,26.463,0.862608696,46.7948
0.862908838,26.2585,0.862908838,26.4623,0.862908838,46.7764
0.863209189,26.2579,0.863209189,26.4637,0.863209189,46.7587
0.863509749,26.2584,0.863509749,26.4616,0.863509749,46.7387
0.863810519,26.261,0.863810519,26.4643,0.863810519,46.7211
0.864111498,26.261,0.864111498,26.466,0.864111498,46.7053
0.864412687,26.2633,0.864412687,26.4648,0.864412687,46.6882
0.864714086,26.2657,0.864714086,26.4653,0.864714086,46.6684
0.865015696,26.2677,0.865015696,26.4676,0.865015696,46.6505
0.865317516,26.2699,0.865317516,26.4698,0.865317516,46.6334
0.865619546,26.2704,0.865619546,26.4694,0.865619546,46.6158
0.865921788,26.2709,0.865921788,26.4708,0.865921788,46.5984
0.86622424,26.27,0.86622424,26.4729,0.86622424,46.5795
0.866526904,26.2691,0.866526904,26.4728,0.866526904,46.5634
0.86682978,26.2704,0.86682978,26.4763,0.86682978,46.5457
0.867132867,26.2724,0.867132867,26.4772,0.867132867,46.5309
0.867436166,26.2713,0.867436166,26.4749,0.867436166,46.5113
0.867739678,26.2714,0.867739678,26.4746,0.867739678,46.4947
0.868043402,26.2717,0.868043402,26.4747,0.868043402,46.4785
0.868347339,26.2754,0.868347339,26.4739,0.868347339,46.4607
0.868651489,26.2765,0.868651489,26.4724,0.868651489,46.4434
0.868955851,26.2811,0.868955851,26.4734,0.868955851,46.4267
0.869260428,26.2801,0.869260428,26.4727,0.869260428,46.4088
0.869565217,26.2804,0.869565217,26.471,0.869565217,46.3895
0.869870221,26.282,0.869870221,26.4701,0.869870221,46.3738
0.870175439,26.2824,0.870175439,26.4702,0.870175439,46.3565
0.87048087,26.2845,0.87048087,26.4698,0.87048087,46.3396
0.870786517,26.2838,0.870786517,26.4706,0.870786517,46.3234
0.871092378,26.2869,0.871092378,26.4712,0.871092378,46.3066
0.871398454,26.2895,0.871398454,26.475,0.871398454,46.2921
0.871704745,26.2911,0.871704745,26.4787,0.871704745,46.2762
0.872011252,26.2901,0.872011252,26.475,0.872011252,46.2582
0.872317974,26.2912,0.872317974,26.4783,0.872317974,46.2412
0.872624912,26.2912,0.872624912,26.4797,0.872624912,46.2247
0.872932066,26.2882,0.872932066,26.4779,0.872932066,46.2044
0.873239437,26.2887,0.873239437,26.478,0.873239437,46.1875
0.873547024,26.2889,0.873547024,26.4797,0.873547024,46.169
0.873854827,26.2904,0.873854827,26.4838,0.873854827,46.1514
0.874162848,26.2918,0.874162848,26.4846,0.874162848,46.1323
0.874471086,26.2946,0.874471086,26.4855,0.874471086,46.115
0.874779541,26.2978,0.874779541,26.4879,0.874779541,46.1
0.875088215,26.3007,0.875088215,26.488,0.875088215,46.082
0.875397106,26.3069,0.875397106,26.4907,0.875397106,46.0671
0.875706215,26.312,0.875706215,26.4936,0.875706215,46.051
0.876015542,26.3147,0.876015542,26.495,0.876015542,46.0364
0.876325088,26.318,0.876325088,26.4961,0.876325088,46.0212
0.876634853,26.3199,0.876634853,26.4992,0.876634853,46.0042
0.876944837,26.3257,0.876944837,26.5025,0.876944837,45.9884
0.877255041,26.3261,0.877255041,26.5011,0.877255041,45.9715
0.877565464,26.3294,0.877565464,26.5034,0.877565464,45.9563
0.877876106,26.3298,0.877876106,26.5037,0.877876106,45.9391
0.878186969,26.3295,0.878186969,26.5085,0.878186969,45.9213
0.878498052,26.3276,0.878498052,26.5111,0.878498052,45.9023
0.878809355,26.3226,0.878809355,26.5119,0.878809355,45.8844
0.879120879,26.317,0.879120879,26.5126,0.879120879,45.8643
0.879432624,26.3136,0.879432624,26.5172,0.879432624,45.846
0.87974459,26.309,0.87974459,26.5178,0.87974459,45.8283
0.880056778,26.307,0.880056778,26.5202,0.880056778,45.8105
0.880369187,26.306,0.880369187,26.5247,0.880369187,45.7939
0.880681818,26.3052,0.880681818,26.5265,0.880681818,45.7761
0.880994671,26.3038,0.880994671,26.5302,0.880994671,45.7604
0.881307747,26.3055,0.881307747,26.5322,0.881307747,45.7434
0.881621045,26.303,0.881621045,26.5325,0.881621045,45.7257
0.881934566,26.3011,0.881934566,26.531,0.881934566,45.7082
0.88224831,26.3019,0.88224831,26.5309,0.88224831,45.6912
0.882562278,26.3017,0.882562278,26.53,0.882562278,45.6719
0.882876468,26.3046,0.882876468,26.5287,0.882876468,45.6538
0.883190883,26.3105,0.883190883,26.5289,0.883190883,45.6371
0.883505522,26.312,0.883505522,26.5277,0.883505522,45.6194
0.883820385,26.3204,0.883820385,26.5297,0.883820385,45.6033
0.884135472,26.3242,0.884135472,26.5304,0.884135472,45.5879
0.884450785,26.3263,0.884450785,26.5338,0.884450785,45.5706
0.884766322,26.3303,0.884766322,26.5364,0.884766322,45.5551
0.885082084,26.3308,0.885082084,26.5406,0.885082084,45.5394
0.885398072,26.3354,0.885398072,26.5454,0.885398072,45.522
0.885714286,26.3394,0.885714286,26.5513,0.885714286,45.5052
0.886030725,26.3428,0.886030725,26.5558,0.886030725,45.4879
0.886347391,26.3465,0.886347391,26.5581,0.886347391,45.4699
0.886664283,26.3518,0.886664283,26.5638,0.886664283,45.4536
0.886981402,26.3529,0.886981402,26.5659,0.886981402,45.4345
0.887298748,26.3531,0.887298748,26.5662,0.887298748,45.4166
0.887616321,26.3549,0.887616321,26.5661,0.887616321,45.3998
0.887934121,26.3597,0.887934121,26.5654,0.887934121,45.3821
0.888252149,26.3605,0.888252149,26.5641,0.888252149,45.3631
0.888570405,26.3658,0.888570405,26.5641,0.888570405,45.3473
0.888888889,26.37,0.888888889,26.5614,0.888888889,45.3314
0.889207601,26.3735,0.889207601,26.5599,0.889207601,45.3143
0.889526542,26.3761,0.889526542,26.5565,0.889526542,45.297
0.889845712,26.3727,0.889845712,26.5499,0.889845712,45.2794
0.890165111,26.3736,0.890165111,26.5472,0.890165111,45.2643
0.89048474,26.3745,0.89048474,26.5452,0.89048474,45.2503
0.890804598,26.375,0.890804598,26.5423,0.890804598,45.2335
0.891124686,26.3776,0.891124686,26.5414,0.891124686,45.2203
0.891445004,26.3821,0.891445004,26.5416,0.891445004,45.2103
0.891765552,26.3847,0.891765552,26.5429,0.891765552,45.1973
0.892086331,26.3851,0.892086331,26.5455,0.892086331,45.1841
0.892407341,26.3848,0.892407341,26.5463,0.892407341,45.1723
0.892728582,26.3826,0.892728582,26.546,0.892728582,45.1596
0.893050054,26.3797,0.893050054,26.5473,0.893050054,45.146
0.893371758,26.3769,0.893371758,26.5463,0.893371758,45.1288
0.893693694,26.375,0.893693694,26.5458,0.893693694,45.1126
0.894015862,26.3739,0.894015862,26.5439,0.894015862,45.0935
0.894338262,26.3733,0.894338262,26.5404,0.894338262,45.0723
0.894660895,26.3699,0.894660895,26.536,0.894660895,45.0504
0.89498376,26.3684,0.89498376,26.5294,0.89498376,45.0265
0.895306859,26.3661,0.895306859,26.5259,0.895306859,45.0056
0.895630191,26.3632,0.895630191,26.5196,0.895630191,44.9816
0.895953757,26.3577,0.895953757,26.5139,0.895953757,44.9579
0.896277557,26.3561,0.896277557,26.5132,0.896277557,44.9355
0.896601591,26.3538,0.896601591,26.5094,0.896601591,44.9107
0.896925859,26.3499,0.896925859,26.5079,0.896925859,44.8873
0.897250362,26.3458,0.897250362,26.5042,0.897250362,44.8617
0.8975751,26.3464,0.8975751,26.5043,0.8975751,44.8378
0.897900072,26.3483,0.897900072,26.5055,0.897900072,44.8163
0.898225281,26.3486,0.898225281,26.5062,0.898225281,44.7948
0.898550725,26.3511,0.898550725,26.5069,0.898550725,44.7768
0.898876404,26.3577,0.898876404,26.5116,0.898876404,44.7613
0.899202321,26.3613,0.899202321,26.513,0.899202321,44.7472
0.899528473,26.363,0.899528473,26.5173,0.899528473,44.7332
0.899854862,26.3654,0.899854862,26.5192,0.899854862,44.7211
0.900181488,26.3693,0.900181488,26.5226,0.900181488,44.7093
0.900508351,26.373,0.900508351,26.5251,0.900508351,44.6987
0.900835452,26.3734,0.900835452,26.5261,0.900835452,44.6863
0.901162791,26.3763,0.901162791,26.5276,0.901162791,44.6755
0.901490367,26.3843,0.901490367,26.5328,0.901490367,44.667
0.901818182,26.3868,0.901818182,26.5358,0.901818182,44.655
0.902146235,26.3899,0.902146235,26.5385,0.902146235,44.6435
0.902474527,26.3896,0.902474527,26.5404,0.902474527,44.6275
0.902803058,26.3894,0.902803058,26.5451,0.902803058,44.6124
0.903131828,26.3887,0.903131828,26.5499,0.903131828,44.5963
0.903460838,26.3868,0.903460838,26.5563,0.903460838,44.5816
0.903790087,26.3855,0.903790087,26.5638,0.903790087,44.5639
0.904119577,26.3845,0.904119577,26.5736,0.904119577,44.5476
0.904449307,26.386,0.904449307,26.5835,0.904449307,44.5325
0.904779278,26.388,0.904779278,26.5989,0.904779278,44.5179
0.905109489,26.391,0.905109489,26.6084,0.905109489,44.5013
0.905439942,26.3936,0.905439942,26.6178,0.905439942,44.4834
0.905770636,26.3981,0.905770636,26.628,0.905770636,44.4667
0.906101571,26.4048,0.906101571,26.6369,0.906101571,44.4509
0.906432749,26.409,0.906432749,26.643,0.906432749,44.434
0.906764168,26.4138,0.906764168,26.6462,0.906764168,44.4197
0.90709583,26.4148,0.90709583,26.6446,0.90709583,44.402
0.907427735,26.417,0.907427735,26.6392,0.907427735,44.3855
0.907759883,26.419,0.907759883,26.6323,0.907759883,44.3685
0.908092274,26.4222,0.908092274,26.6224,0.908092274,44.3516
0.908424908,26.425,0.908424908,26.6105,0.908424908,44.3345
0.908757787,26.4286,0.908757787,26.5971,0.908757787,44.3159
0.909090909,26.4297,0.909090909,26.5812,0.909090909,44.2964
0.909424276,26.4304,0.909424276,26.564,0.909424276,44.2771
0.909757887,26.4313,0.909757887,26.549,0.909757887,44.2584
0.910091743,26.4261,0.910091743,26.5356,0.910091743,44.2399
0.910425844,26.4231,0.910425844,26.5213,0.910425844,44.2219
0.910760191,26.4171,0.910760191,26.5106,0.910760191,44.2037
0.911094783,26.4138,0.911094783,26.5028,0.911094783,44.1849
0.911429621,26.4125,0.911429621,26.5003,0.911429621,44.1672
0.911764706,26.4106,0.911764706,26.4996,0.911764706,44.1506
0.912100037,26.4108,0.912100037,26.5029,0.912100037,44.1358
0.912435614,26.4117,0.912435614,26.5064,0.912435614,44.1183
0.912771439,26.4146,0.912771439,26.512,0.912771439,44.1013
0.913107511,26.4162,0.913107511,26.5167,0.913107511,44.0845
0.913443831,26.4202,0.913443831,26.526,0.913443831,44.0702
0.913780398,26.4217,0.913780398,26.5329,0.913780398,44.0527
0.914117213,26.4227,0.914117213,26.5384,0.914117213,44.0367
0.914454277,26.4282,0.914454277,26.5474,0.914454277,44.0213
0.91479159,26.4303,0.91479159,26.5526,0.91479159,44.0048
0.915129151,26.4356,0.915129151,26.5606,0.915129151,43.9903
0.915466962,26.4383,0.915466962,26.5653,0.915466962,43.976
0.915805022,26.4417,0.915805022,26.5681,0.915805022,43.9579
0.916143332,26.4446,0.916143332,26.5694,0.916143332,43.9399
0.916481892,26.4441,0.916481892,26.5677,0.916481892,43.926
0.916820702,26.4506,0.916820702,26.5723,0.916820702,43.9107
0.917159763,26.4496,0.917159763,26.5698,0.917159763,43.8935
0.917499075,26.4504,0.917499075,26.5707,0.917499075,43.8788
0.917838638,26.4513,0.917838638,26.5703,0.917838638,43.8646
0.918178452,26.4516,0.918178452,26.5734,0.918178452,43.8501
0.918518519,26.4495,0.918518519,26.5753,0.918518519,43.8355
0.918858837,26.4499,0.918858837,26.577,0.918858837,43.8217
0.919199407,26.4502,0.919199407,26.5779,0.919199407,43.8055
0.91954023,26.4495,0.91954023,26.578,0.91954023,43.7905
0.919881306,26.4507,0.919881306,26.5802,0.919881306,43.776
0.920222635,26.4504,0.920222635,26.5797,0.920222635,43.758
0.920564217,26.4515,0.920564217,26.5794,0.920564217,43.7428
0.920906053,26.4532,0.920906053,26.5779,0.920906053,43.7277
0.921248143,26.4532,0.921248143,26.5777,0.921248143,43.7125
0.921590487,26.454,0.921590487,26.5807,0.921590487,43.6987
0.921933086,26.4543,0.921933086,26.579,0.921933086,43.6842
0.922275939,26.457,0.922275939,26.582,0.922275939,43.6707
0.922619048,26.4564,0.922619048,26.5821,0.922619048,43.6536
0.922962412,26.4563,0.922962412,26.5825,0.922962412,43.6389
0.923306031,26.4564,0.923306031,26.5843,0.923306031,43.6231
0.923649907,26.4573,0.923649907,26.5841,0.923649907,43.6081
0.923994039,26.459,0.923994039,26.5846,0.923994039,43.5909
0.924338427,26.4564,0.924338427,26.5832,0.924338427,43.574
0.924683072,26.455,0.924683072,26.5829,0.924683072,43.5553
0.925027975,26.4544,0.925027975,26.584,0.925027975,43.5399
0.925373134,26.4542,0.925373134,26.5831,0.925373134,43.5221
0.925718552,26.4547,0.925718552,26.5865,0.925718552,43.506
0.926064227,26.4551,0.926064227,26.5853,0.926064227,43.4905
0.926410161,26.4577,0.926410161,26.5857,0.926410161,43.4749
0.926756353,26.4598,0.926756353,26.5866,0.926756353,43.4621
0.927102804,26.4612,0.927102804,26.5901,0.927102804,43.4468
0.927449514,26.4631,0.927449514,26.5932,0.927449514,43.4316
0.927796483,26.4653,0.927796483,26.5925,0.927796483,43.4167
0.928143713,26.4635,0.928143713,26.5923,0.928143713,43.399
0.928491202,26.4635,0.928491202,26.5954,0.928491202,43.3829
0.928838951,26.465,0.928838951,26.5981,0.928838951,43.3667
0.929186961,26.4663,0.929186961,26.5954,0.929186961,43.3493
0.929535232,26.465,0.929535232,26.596,0.929535232,43.333
0.929883765,26.4661,0.929883765,26.5964,0.929883765,43.3163
0.930232558,26.4672,0.930232558,26.5956,0.930232558,43.3006
0.930581614,26.4693,0.930581614,26.5941,0.930581614,43.2849
0.930930931,26.4706,0.930930931,26.5935,0.930930931,43.2701
0.931280511,26.4731,0.931280511,26.5934,0.931280511,43.2534
0.931630353,26.4737,0.931630353,26.5948,0.931630353,43.2374
0.931980458,26.4756,0.931980458,26.595,0.931980458,43.2222
0.932330827,26.4792,0.932330827,26.5999,0.932330827,43.2085
0.932681459,26.4784,0.932681459,26.6014,0.932681459,43.1915
0.933032355,26.4805,0.933032355,26.6016,0.933032355,43.1759
0.933383515,26.4766,0.933383515,26.6003,0.933383515,43.158
0.93373494,26.4776,0.93373494,26.603,0.93373494,43.1441
0.934086629,26.4815,0.934086629,26.608,0.934086629,43.1309
0.934438583,26.4837,0.934438583,26.6081,0.934438583,43.1159
0.934790803,26.4817,0.934790803,26.6062,0.934790803,43.0982
0.935143288,26.482,0.935143288,26.6065,0.935143288,43.0826
0.935496039,26.4845,0.935496039,26.6081,0.935496039,43.0684
0.935849057,26.4846,0.935849057,26.607,0.935849057,43.051
0.936202341,26.4826,0.936202341,26.6033,0.936202341,43.0339
0.936555891,26.4803,0.936555891,26.6022,0.936555891,43.0184
0.936909709,26.4832,0.936909709,26.6038,0.936909709,43.0037
0.937263794,26.4864,0.937263794,26.6077,0.937263794,42.9893
0.937618147,26.4871,0.937618147,26.6088,0.937618147,42.9732
0.937972769,26.4868,0.937972769,26.6108,0.937972769,42.957
0.938327658,26.4881,0.938327658,26.6103,0.938327658,42.9413
0.938682816,26.4914,0.938682816,26.6123,0.938682816,42.9266
0.939038243,26.49,0.939038243,26.6106,0.939038243,42.9072
0.939393939,26.4946,0.939393939,26.6133,0.939393939,42.8947
0.939749905,26.495,0.939749905,26.614,0.939749905,42.88
0.940106141,26.4947,0.940106141,26.6129,0.940106141,42.8639
0.940462647,26.4959,0.940462647,26.6132,0.940462647,42.8478
0.940819423,26.4956,0.940819423,26.614,0.940819423,42.8317
0.941176471,26.4972,0.941176471,26.6144,0.941176471,42.8178
0.941533789,26.4963,0.941533789,26.6139,0.941533789,42.8001
0.941891379,26.4978,0.941891379,26.614,0.941891379,42.7856
0.94224924,26.504,0.94224924,26.6178,0.94224924,42.772
0.942607374,26.5045,0.942607374,26.617,0.942607374,42.7556
0.942965779,26.5079,0.942965779,26.6189,0.942965779,42.7411
0.943324458,26.5078,0.943324458,26.6208,0.943324458,42.7266
0.943683409,26.5091,0.943683409,26.6221,0.943683409,42.7111
0.944042634,26.5117,0.944042634,26.6221,0.944042634,42.6937
0.944402133,26.5082,0.944402133,26.6219,0.944402133,42.6763
0.944761905,26.506,0.944761905,26.6211,0.944761905,42.6592
0.945121951,26.5072,0.945121951,26.623,0.945121951,42.6465
0.945482272,26.5085,0.945482272,26.6219,0.945482272,42.6301
0.945842868,26.5087,0.945842868,26.6233,0.945842868,42.6143
0.946203739,26.5105,0.946203739,26.6261,0.946203739,42.6013
0.946564885,26.5115,0.946564885,26.6259,0.946564885,42.5868
0.946926308,26.5135,0.946926308,26.6263,0.946926308,42.5696
0.947288006,26.5123,0.947288006,26.6272,0.947288006,42.5521
0.947649981,26.5136,0.947649981,26.6282,0.947649981,42.5356
0.948012232,26.5139,0.948012232,26.6285,0.948012232,42.5213
0.948374761,26.5131,0.948374761,26.6295,0.948374761,42.5047
0.948737567,26.5156,0.948737567,26.6302,0.948737567,42.4891
0.949100651,26.5159,0.949100651,26.63,0.949100651,42.4747
0.949464012,26.514,0.949464012,26.6319,0.949464012,42.459
0.949827652,26.5146,0.949827652,26.6322,0.949827652,42.4445
0.950191571,26.512,0.950191571,26.6305,0.950191571,42.4269
0.950555768,26.5134,0.950555768,26.6303,0.950555768,42.4116
0.950920245,26.5145,0.950920245,26.6305,0.950920245,42.3958
0.951285002,26.5173,0.951285002,26.6341,0.951285002,42.3829
0.951650038,26.5175,0.951650038,26.6329,0.951650038,42.3678
0.952015355,26.5175,0.952015355,26.6304,0.952015355,42.3498
0.952380952,26.5218,0.952380952,26.6339,0.952380952,42.3369
0.952746831,26.5216,0.952746831,26.6342,0.952746831,42.3207
0.95311299,26.522,0.95311299,26.6339,0.95311299,42.3044
0.953479431,26.5195,0.953479431,26.6327,0.953479431,42.2877
0.953846154,26.521,0.953846154,26.6339,0.953846154,42.2721
0.954213159,26.5223,0.954213159,26.6372,0.954213159,42.2597
0.954580446,26.5215,0.954580446,26.6377,0.954580446,42.245
0.954948017,26.5195,0.954948017,26.6381,0.954948017,42.2288
